"Country","Country_Code","Indicator","Series_Code","Value","Year"
"Myanmar","MMR","Made a digital payment (% age 15+)","g20.made.t.d",2.02,2014
"Myanmar","MMR","Made a digital payment (% age 15+)","g20.made.t.d",3.56,2017
"Myanmar","MMR","Made a digital payment (% age 15+)","g20.made.t.d",37.25,2021
"Myanmar","MMR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Myanmar","MMR","Saved any money (% age 15+)","save.any",NA,2011
"Myanmar","MMR","Saved any money (% age 15+)","save.any",46.66,2014
"Myanmar","MMR","Saved any money (% age 15+)","save.any",36.23,2017
"Myanmar","MMR","Saved any money (% age 15+)","save.any",41.93,2021
"Myanmar","MMR","Saved any money (% age 15+)","save.any",NA,2022
"Namibia","NAM","Account (% age 15+)","account.t.d",NA,2011
"Namibia","NAM","Account (% age 15+)","account.t.d",58.83,2014
"Namibia","NAM","Account (% age 15+)","account.t.d",80.63,2017
"Namibia","NAM","Account (% age 15+)","account.t.d",71.35,2021
"Namibia","NAM","Account (% age 15+)","account.t.d",NA,2022
"Namibia","NAM","Account, female (% age 15+)","account.t.d.1",NA,2011
"Namibia","NAM","Account, female (% age 15+)","account.t.d.1",56.77,2014
"Namibia","NAM","Account, female (% age 15+)","account.t.d.1",80.66,2017
"Namibia","NAM","Account, female (% age 15+)","account.t.d.1",69.31,2021
"Namibia","NAM","Account, female (% age 15+)","account.t.d.1",NA,2022
"Namibia","NAM","Account, male (% age 15+)","account.t.d.2",NA,2011
"Namibia","NAM","Account, male (% age 15+)","account.t.d.2",61.12,2014
"Namibia","NAM","Account, male (% age 15+)","account.t.d.2",80.6,2017
"Namibia","NAM","Account, male (% age 15+)","account.t.d.2",73.67,2021
"Namibia","NAM","Account, male (% age 15+)","account.t.d.2",NA,2022
"Namibia","NAM","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Namibia","NAM","Borrowed any money (% age 15+)","borrow.any",48.53,2014
"Namibia","NAM","Borrowed any money (% age 15+)","borrow.any",63.29,2017
"Namibia","NAM","Borrowed any money (% age 15+)","borrow.any",67.95,2021
"Namibia","NAM","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Namibia","NAM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Namibia","NAM","Made a digital payment (% age 15+)","g20.made.t.d",38.19,2014
"Namibia","NAM","Made a digital payment (% age 15+)","g20.made.t.d",63.07,2017
"Namibia","NAM","Made a digital payment (% age 15+)","g20.made.t.d",58.51,2021
"Namibia","NAM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Namibia","NAM","Saved any money (% age 15+)","save.any",NA,2011
"Namibia","NAM","Saved any money (% age 15+)","save.any",56.94,2014
"Namibia","NAM","Saved any money (% age 15+)","save.any",62.69,2017
"Namibia","NAM","Saved any money (% age 15+)","save.any",56.28,2021
"Namibia","NAM","Saved any money (% age 15+)","save.any",NA,2022
"Nepal","NPL","Account (% age 15+)","account.t.d",25.31,2011
"Nepal","NPL","Account (% age 15+)","account.t.d",33.8,2014
"Nepal","NPL","Account (% age 15+)","account.t.d",45.39,2017
"Nepal","NPL","Account (% age 15+)","account.t.d",54,2021
"Nepal","NPL","Account (% age 15+)","account.t.d",NA,2022
"Nepal","NPL","Account, female (% age 15+)","account.t.d.1",21.22,2011
"Nepal","NPL","Account, female (% age 15+)","account.t.d.1",31.27,2014
"Nepal","NPL","Account, female (% age 15+)","account.t.d.1",41.6,2017
"Nepal","NPL","Account, female (% age 15+)","account.t.d.1",49.9,2021
"Nepal","NPL","Account, female (% age 15+)","account.t.d.1",NA,2022
"Nepal","NPL","Account, male (% age 15+)","account.t.d.2",29.56,2011
"Nepal","NPL","Account, male (% age 15+)","account.t.d.2",36.72,2014
"Nepal","NPL","Account, male (% age 15+)","account.t.d.2",49.98,2017
"Nepal","NPL","Account, male (% age 15+)","account.t.d.2",58.61,2021
"Nepal","NPL","Account, male (% age 15+)","account.t.d.2",NA,2022
"Nepal","NPL","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Nepal","NPL","Borrowed any money (% age 15+)","borrow.any",59,2014
"Nepal","NPL","Borrowed any money (% age 15+)","borrow.any",66.07,2017
"Nepal","NPL","Borrowed any money (% age 15+)","borrow.any",53.98,2021
"Nepal","NPL","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Nepal","NPL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Nepal","NPL","Made a digital payment (% age 15+)","g20.made.t.d",5.62,2014
"Nepal","NPL","Made a digital payment (% age 15+)","g20.made.t.d",9.11,2017
"Nepal","NPL","Made a digital payment (% age 15+)","g20.made.t.d",18.78,2021
"Nepal","NPL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Nepal","NPL","Saved any money (% age 15+)","save.any",NA,2011
"Nepal","NPL","Saved any money (% age 15+)","save.any",44.67,2014
"Nepal","NPL","Saved any money (% age 15+)","save.any",46.31,2017
"Nepal","NPL","Saved any money (% age 15+)","save.any",34.83,2021
"Nepal","NPL","Saved any money (% age 15+)","save.any",NA,2022
"Netherlands","NLD","Account (% age 15+)","account.t.d",98.66,2011
"Netherlands","NLD","Account (% age 15+)","account.t.d",99.3,2014
"Netherlands","NLD","Account (% age 15+)","account.t.d",99.64,2017
"Netherlands","NLD","Account (% age 15+)","account.t.d",99.73,2021
"Netherlands","NLD","Account (% age 15+)","account.t.d",NA,2022
"Netherlands","NLD","Account, female (% age 15+)","account.t.d.1",98.4,2011
"Netherlands","NLD","Account, female (% age 15+)","account.t.d.1",99.18,2014
"Netherlands","NLD","Account, female (% age 15+)","account.t.d.1",99.83,2017
"Netherlands","NLD","Account, female (% age 15+)","account.t.d.1",99.47,2021
"Netherlands","NLD","Account, female (% age 15+)","account.t.d.1",NA,2022
"Netherlands","NLD","Account, male (% age 15+)","account.t.d.2",98.97,2011
"Netherlands","NLD","Account, male (% age 15+)","account.t.d.2",99.42,2014
"Netherlands","NLD","Account, male (% age 15+)","account.t.d.2",99.44,2017
"Netherlands","NLD","Account, male (% age 15+)","account.t.d.2",100,2021
"Netherlands","NLD","Account, male (% age 15+)","account.t.d.2",NA,2022
"Netherlands","NLD","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Netherlands","NLD","Borrowed any money (% age 15+)","borrow.any",46.9,2014
"Netherlands","NLD","Borrowed any money (% age 15+)","borrow.any",45.37,2017
"Netherlands","NLD","Borrowed any money (% age 15+)","borrow.any",43.92,2021
"Netherlands","NLD","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Netherlands","NLD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Netherlands","NLD","Made a digital payment (% age 15+)","g20.made.t.d",96.55,2014
"Netherlands","NLD","Made a digital payment (% age 15+)","g20.made.t.d",96.92,2017
"Netherlands","NLD","Made a digital payment (% age 15+)","g20.made.t.d",98.01,2021
"Netherlands","NLD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Netherlands","NLD","Saved any money (% age 15+)","save.any",NA,2011
"Netherlands","NLD","Saved any money (% age 15+)","save.any",74.48,2014
"Netherlands","NLD","Saved any money (% age 15+)","save.any",78.52,2017
"Netherlands","NLD","Saved any money (% age 15+)","save.any",80.82,2021
"Netherlands","NLD","Saved any money (% age 15+)","save.any",NA,2022
"New Zealand","NZL","Account (% age 15+)","account.t.d",99.44,2011
"New Zealand","NZL","Account (% age 15+)","account.t.d",99.53,2014
"New Zealand","NZL","Account (% age 15+)","account.t.d",99.18,2017
"New Zealand","NZL","Account (% age 15+)","account.t.d",98.75,2021
"New Zealand","NZL","Account (% age 15+)","account.t.d",NA,2022
"New Zealand","NZL","Account, female (% age 15+)","account.t.d.1",99.45,2011
"New Zealand","NZL","Account, female (% age 15+)","account.t.d.1",99.22,2014
"New Zealand","NZL","Account, female (% age 15+)","account.t.d.1",99.34,2017
"New Zealand","NZL","Account, female (% age 15+)","account.t.d.1",99.24,2021
"New Zealand","NZL","Account, female (% age 15+)","account.t.d.1",NA,2022
"New Zealand","NZL","Account, male (% age 15+)","account.t.d.2",99.42,2011
"New Zealand","NZL","Account, male (% age 15+)","account.t.d.2",99.86,2014
"New Zealand","NZL","Account, male (% age 15+)","account.t.d.2",98.99,2017
"New Zealand","NZL","Account, male (% age 15+)","account.t.d.2",98.23,2021
"New Zealand","NZL","Account, male (% age 15+)","account.t.d.2",NA,2022
"New Zealand","NZL","Borrowed any money (% age 15+)","borrow.any",NA,2011
"New Zealand","NZL","Borrowed any money (% age 15+)","borrow.any",81.13,2014
"New Zealand","NZL","Borrowed any money (% age 15+)","borrow.any",78.48,2017
"New Zealand","NZL","Borrowed any money (% age 15+)","borrow.any",69.91,2021
"New Zealand","NZL","Borrowed any money (% age 15+)","borrow.any",NA,2022
"New Zealand","NZL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"New Zealand","NZL","Made a digital payment (% age 15+)","g20.made.t.d",96.08,2014
"New Zealand","NZL","Made a digital payment (% age 15+)","g20.made.t.d",96.12,2017
"New Zealand","NZL","Made a digital payment (% age 15+)","g20.made.t.d",97.17,2021
"New Zealand","NZL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"New Zealand","NZL","Saved any money (% age 15+)","save.any",NA,2011
"New Zealand","NZL","Saved any money (% age 15+)","save.any",86.93,2014
"New Zealand","NZL","Saved any money (% age 15+)","save.any",86.25,2017
"New Zealand","NZL","Saved any money (% age 15+)","save.any",85.8,2021
"New Zealand","NZL","Saved any money (% age 15+)","save.any",NA,2022
"Nicaragua","NIC","Account (% age 15+)","account.t.d",14.22,2011
"Nicaragua","NIC","Account (% age 15+)","account.t.d",19.44,2014
"Nicaragua","NIC","Account (% age 15+)","account.t.d",30.86,2017
"Nicaragua","NIC","Account (% age 15+)","account.t.d",26.03,2021
"Nicaragua","NIC","Account (% age 15+)","account.t.d",NA,2022
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",12.82,2011
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",14.43,2014
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",24.79,2017
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",21.57,2021
"Nicaragua","NIC","Account, female (% age 15+)","account.t.d.1",NA,2022
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",15.7,2011
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",24.71,2014
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",37.42,2017
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",30.94,2021
"Nicaragua","NIC","Account, male (% age 15+)","account.t.d.2",NA,2022
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",43.09,2014
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",29.71,2017
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",38.31,2021
"Nicaragua","NIC","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",8.32,2014
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",17.97,2017
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",17.76,2021
"Nicaragua","NIC","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",NA,2011
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",51.36,2014
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",44.78,2017
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",37.21,2021
"Nicaragua","NIC","Saved any money (% age 15+)","save.any",NA,2022
"Niger","NER","Account (% age 15+)","account.t.d",1.52,2011
"Niger","NER","Account (% age 15+)","account.t.d",6.71,2014
"Niger","NER","Account (% age 15+)","account.t.d",15.52,2017
"Niger","NER","Account (% age 15+)","account.t.d",NA,2021
"Niger","NER","Account (% age 15+)","account.t.d",11.69,2022
"Niger","NER","Account, female (% age 15+)","account.t.d.1",1.45,2011
"Niger","NER","Account, female (% age 15+)","account.t.d.1",4.31,2014
"Niger","NER","Account, female (% age 15+)","account.t.d.1",10.91,2017
"Niger","NER","Account, female (% age 15+)","account.t.d.1",NA,2021
"Niger","NER","Account, female (% age 15+)","account.t.d.1",10.24,2022
"Niger","NER","Account, male (% age 15+)","account.t.d.2",1.59,2011
"Niger","NER","Account, male (% age 15+)","account.t.d.2",9.06,2014
"Niger","NER","Account, male (% age 15+)","account.t.d.2",19.94,2017
"Niger","NER","Account, male (% age 15+)","account.t.d.2",NA,2021
"Niger","NER","Account, male (% age 15+)","account.t.d.2",13.18,2022
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",70.91,2014
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",52.05,2017
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Niger","NER","Borrowed any money (% age 15+)","borrow.any",59.85,2022
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",4.16,2014
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",10.41,2017
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Niger","NER","Made a digital payment (% age 15+)","g20.made.t.d",8.1,2022
"Niger","NER","Saved any money (% age 15+)","save.any",NA,2011
"Niger","NER","Saved any money (% age 15+)","save.any",61.02,2014
"Niger","NER","Saved any money (% age 15+)","save.any",24.98,2017
"Niger","NER","Saved any money (% age 15+)","save.any",NA,2021
"Niger","NER","Saved any money (% age 15+)","save.any",25.42,2022
"Nigeria","NGA","Account (% age 15+)","account.t.d",29.67,2011
"Nigeria","NGA","Account (% age 15+)","account.t.d",44.44,2014
"Nigeria","NGA","Account (% age 15+)","account.t.d",39.67,2017
"Nigeria","NGA","Account (% age 15+)","account.t.d",45.32,2021
"Nigeria","NGA","Account (% age 15+)","account.t.d",NA,2022
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",25.99,2011
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",34.02,2014
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",27.28,2017
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",34.96,2021
"Nigeria","NGA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",33.28,2011
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",54.36,2014
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",51.41,2017
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",55.45,2021
"Nigeria","NGA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",45.72,2014
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",39.56,2017
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",54.41,2021
"Nigeria","NGA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",29.17,2014
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",23.72,2017
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",29.45,2021
"Nigeria","NGA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Nigeria","NGA","Saved any money (% age 15+)","save.any",NA,2011
"Nigeria","NGA","Saved any money (% age 15+)","save.any",68.98,2014
"Nigeria","NGA","Saved any money (% age 15+)","save.any",61.96,2017
"Nigeria","NGA","Saved any money (% age 15+)","save.any",55.52,2021
"Nigeria","NGA","Saved any money (% age 15+)","save.any",NA,2022
"North Macedonia","MKD","Account (% age 15+)","account.t.d",73.7,2011
"North Macedonia","MKD","Account (% age 15+)","account.t.d",71.8,2014
"North Macedonia","MKD","Account (% age 15+)","account.t.d",76.57,2017
"North Macedonia","MKD","Account (% age 15+)","account.t.d",85.29,2021
"North Macedonia","MKD","Account (% age 15+)","account.t.d",NA,2022
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",71.54,2011
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",64.03,2014
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",72.89,2017
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",79.91,2021
"North Macedonia","MKD","Account, female (% age 15+)","account.t.d.1",NA,2022
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",75.87,2011
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",79.74,2014
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",80.36,2017
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",90.62,2021
"North Macedonia","MKD","Account, male (% age 15+)","account.t.d.2",NA,2022
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",NA,2011
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",46.2,2014
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",38.32,2017
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",42.91,2021
"North Macedonia","MKD","Borrowed any money (% age 15+)","borrow.any",NA,2022
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",40.75,2014
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",49.09,2017
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",65.78,2021
"North Macedonia","MKD","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",NA,2011
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",39.23,2014
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",35.78,2017
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",38.38,2021
"North Macedonia","MKD","Saved any money (% age 15+)","save.any",NA,2022
"Norway","NOR","Account (% age 15+)","account.t.d",NA,2011
"Norway","NOR","Account (% age 15+)","account.t.d",100,2014
"Norway","NOR","Account (% age 15+)","account.t.d",99.75,2017
"Norway","NOR","Account (% age 15+)","account.t.d",99.48,2021
"Norway","NOR","Account (% age 15+)","account.t.d",NA,2022
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",NA,2011
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2014
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2017
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",100,2021
"Norway","NOR","Account, female (% age 15+)","account.t.d.1",NA,2022
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",NA,2011
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",100,2014
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",99.49,2017
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",98.98,2021
"Norway","NOR","Account, male (% age 15+)","account.t.d.2",NA,2022
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",73.69,2014
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",77.7,2017
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",78.45,2021
"Norway","NOR","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",97.84,2014
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",98.88,2017
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",99.37,2021
"Norway","NOR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Norway","NOR","Saved any money (% age 15+)","save.any",NA,2011
"Norway","NOR","Saved any money (% age 15+)","save.any",89.79,2014
"Norway","NOR","Saved any money (% age 15+)","save.any",90.22,2017
"Norway","NOR","Saved any money (% age 15+)","save.any",87.14,2021
"Norway","NOR","Saved any money (% age 15+)","save.any",NA,2022
"Oman","OMN","Account (% age 15+)","account.t.d",73.6,2011
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2014
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2017
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2021
"Oman","OMN","Account (% age 15+)","account.t.d",NA,2022
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",63.53,2011
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2014
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2017
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2021
"Oman","OMN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",83.75,2011
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2014
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2017
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2021
"Oman","OMN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Oman","OMN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Oman","OMN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2011
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2014
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2017
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2021
"Oman","OMN","Saved any money (% age 15+)","save.any",NA,2022
"Pakistan","PAK","Account (% age 15+)","account.t.d",10.31,2011
"Pakistan","PAK","Account (% age 15+)","account.t.d",13.04,2014
"Pakistan","PAK","Account (% age 15+)","account.t.d",21.29,2017
"Pakistan","PAK","Account (% age 15+)","account.t.d",20.98,2021
"Pakistan","PAK","Account (% age 15+)","account.t.d",NA,2022
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",2.95,2011
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",4.84,2014
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",7.03,2017
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",13.48,2021
"Pakistan","PAK","Account, female (% age 15+)","account.t.d.1",NA,2022
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",17.28,2011
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",20.97,2014
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",34.61,2017
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",28.18,2021
"Pakistan","PAK","Account, male (% age 15+)","account.t.d.2",NA,2022
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",49.75,2014
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",37.37,2017
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",30.16,2021
"Pakistan","PAK","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",6.19,2014
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",14.32,2017
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",14.9,2021
"Pakistan","PAK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Pakistan","PAK","Saved any money (% age 15+)","save.any",NA,2011
"Pakistan","PAK","Saved any money (% age 15+)","save.any",31.56,2014
"Pakistan","PAK","Saved any money (% age 15+)","save.any",35.14,2017
"Pakistan","PAK","Saved any money (% age 15+)","save.any",13.87,2021
"Pakistan","PAK","Saved any money (% age 15+)","save.any",NA,2022
"Panama","PAN","Account (% age 15+)","account.t.d",24.93,2011
"Panama","PAN","Account (% age 15+)","account.t.d",43.66,2014
"Panama","PAN","Account (% age 15+)","account.t.d",46.49,2017
"Panama","PAN","Account (% age 15+)","account.t.d",44.97,2021
"Panama","PAN","Account (% age 15+)","account.t.d",NA,2022
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",23.31,2011
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",40.33,2014
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",42.34,2017
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",43.11,2021
"Panama","PAN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",26.55,2011
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",47.02,2014
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",50.86,2017
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",46.95,2021
"Panama","PAN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",50.49,2014
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",30.84,2017
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",29.45,2021
"Panama","PAN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",24.25,2014
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",25.1,2017
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",29.24,2021
"Panama","PAN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Panama","PAN","Saved any money (% age 15+)","save.any",NA,2011
"Panama","PAN","Saved any money (% age 15+)","save.any",62.49,2014
"Panama","PAN","Saved any money (% age 15+)","save.any",48.39,2017
"Panama","PAN","Saved any money (% age 15+)","save.any",37.73,2021
"Panama","PAN","Saved any money (% age 15+)","save.any",NA,2022
"Paraguay","PRY","Account (% age 15+)","account.t.d",21.72,2011
"Paraguay","PRY","Account (% age 15+)","account.t.d",NA,2014
"Paraguay","PRY","Account (% age 15+)","account.t.d",48.65,2017
"Paraguay","PRY","Account (% age 15+)","account.t.d",54.42,2021
"Paraguay","PRY","Account (% age 15+)","account.t.d",NA,2022
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",22.71,2011
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",NA,2014
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",46.05,2017
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",55.35,2021
"Paraguay","PRY","Account, female (% age 15+)","account.t.d.1",NA,2022
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",20.68,2011
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",NA,2014
"Paraguay","PRY","Account, male (% age 15+)","account.t.d.2",51.22,2017
